Exercise_ID,Exercise,Exercise_Description,Muscle_Involved,Pain_Level,Functional_Goal,Repetition,Set,Image_Link,Video_Link
E1036,Side-Lying Leg Circles,"Lie on one side with legs stacked, engage your obliques, and make small circles with your top leg. Keep your core tight and movements slow, then switch sides.",Obliques,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1037,Modified Side Plank,"Lie on your side with knees bent, lift your hips into a side plank supported by your forearm and lower leg. Hold while keeping your spine aligned and obliques tight.",Obliques,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1038,Oblique Marching,"Sit on the edge of a chair or bench with hands on your hips. Raise one knee and twist your torso toward it, then return to center and alternate sides.",Obliques,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1039,Knee Drops,"Lie on your back with knees bent and feet flat, arms outstretched. Slowly lower both knees to one side while keeping shoulders down, engage obliques to return to center, then go the other way.",Obliques,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1040,Stability Ball Side Press,"Stand sideways next to a wall with a stability ball between your side and the wall. Press your side into the ball while engaging your obliques, hold for a few seconds, then release and repeat.",Obliques,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1041,None,,Obliques,Severe,Strengthen Muscle ,10,3,exercise.jpg,
E1042,Cat-Cow Stretch,"Start on hands and knees, alternate arching and rounding the back to mobilize and gently activate the lower back",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1043,Bird Dog (No Weight),"Start on hands and knees, extend opposite arm and leg, engaging lower back and core muscles",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1044,Knees-to-Chest Stretch,"Lie on back, bring knees toward chest to relieve tension and engage lower back",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1045,Pelvic Tilt (Lying Down),"Lie on back, tilt pelvis up and down, gently engaging lower back muscles",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1046,Bridge Pose (No Weight),"Lie on back with knees bent, lift hips gently to engage lower back and glutes",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1047,Standing Back Extension,"Stand and place hands on lower back, gently arch backwards to activate and strengthen lower back",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1048,Superman,"Lie face down with arms extended in front of you. Lift both your arms and legs off the floor simultaneously, engaging your lower back muscles, and hold for a few seconds before lowering.",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1049,Bridges,"Lie on your back with knees bent and feet flat on the floor. Lift your hips toward the ceiling by engaging your glutes and lower back, then lower back down with control.",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1050,Pelvic Tilts,"Lie on your back with knees bent. Tighten your abdominal muscles to flatten your lower back into the floor, hold for a moment, then relax.",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1051,Cat-Cow Stretch,"Get on all fours and alternate between arching your back up toward the ceiling (cat) and lowering your back down toward the floor (cow), moving fluidly between both positions.",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1052,Bird Dog,"Start on all fours with your hands under your shoulders and knees under your hips. Extend one arm and the opposite leg, then return to the starting position and repeat on the other side.",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1053,Plank,"Hold a plank position on your forearms and toes, ensuring that your body forms a straight line from head to heels, engaging your core and lower back muscles.",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1054,Leg Raises,"Lie on your back with your legs straight. Slowly raise your legs toward the ceiling while keeping your core engaged, then lower them back down without letting them touch the floor.",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1055,Knee-to-Chest Stretch,"Lie on your back and pull one knee toward your chest, holding it for 20-30 seconds. Alternate legs and repeat to help stretch and strengthen the lower back.",Lower Back,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1056,Child’s Pose with Lower Back Focus,"Start on hands and knees, sit back onto heels with arms extended forward to stretch and mobilize the lower back",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1057,Seated Forward Fold,"Sit with legs extended, reach toward toes to stretch lower back and gently engage the muscles",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1058,Supine Twist,"Lie on back with knees bent, let knees drop to each side to gently stretch and engage lower back",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1059,Wall Glute Squeeze,"Stand with back against wall, press lower back into wall while gently contracting gluteal muscles",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1060,Bird Dog with Hold,"Extend opposite arm and leg, then hold the position briefly to strengthen lower back and core",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1061,Superman (No Weight),"Lie face down, lift chest and legs slightly off the ground, focusing on activating lower back muscles",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1062,Superman Hold,"Lie face down with your arms and legs extended. Slowly lift your arms, chest, and legs off the floor and hold for 5 seconds, focusing on squeezing your lower back muscles.",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1063,Bridge March,"Lie on your back, lift your hips into a bridge, and alternately lift one foot off the floor while keeping your hips level to engage your lower back and glutes.",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1064,Bird Dog with Hold,"Get on all fours, extend one arm and the opposite leg, hold for 5 seconds, then switch sides. Keep your spine neutral and engage your core throughout.",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1065,Side-Lying Leg Raises,"Lie on one side, keeping your legs straight. Raise your top leg slightly, engaging your lower back and glutes, then lower with control.",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1066,Reverse Leg Lifts,"Lie on your stomach, rest your head on your arms, and lift one leg at a time without twisting your hips. Hold briefly and lower slowly.",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1067,Modified Plank,"Hold a forearm plank from your knees rather than toes, keeping your back straight and abs tight to reduce lower back strain while strengthening core support.",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1068,Standing Back Extensions,"Stand tall with feet shoulder-width apart. Place your hands on your hips and gently lean back a few inches, then return to center to strengthen the lumbar area.",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1069,Wall Angels,"Stand with your back against a wall, arms bent at 90 degrees. Slide your arms up and down the wall while keeping your back flat to engage upper and lower back muscles.",Lower Back,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1070,None,,Lower Back,Severe,Strengthen Muscle ,10,3,exercise.jpg,
E1071,Diaphragmatic Breathing (Supine),"Lie on back with one hand on chest and one on belly, focus on expanding belly with each inhale",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1072,Supine Belly Breathing with Light Object,"Place a light object (e.g., book) on belly, focusing on lifting it with each inhale to engage the diaphragm",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1073,Cat-Cow with Breath Focus,"Perform cat-cow stretch on hands and knees, synchronizing movement with deep breaths to gently engage the diaphragm",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1074,Seated Diaphragm Activation,"Sit upright, place hands on belly, inhale deeply to expand diaphragm, then contract on exhale",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1075,Controlled Exhale Exercise,"Sit and inhale deeply, then exhale slowly, contracting the diaphragm",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1076,Standing Diaphragm Press,"Stand with hands on belly, gently press with hands as you exhale to activate the diaphragm",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1077,Diaphragmatic Breathing,"Lie on your back with knees bent, place one hand on your chest and the other on your belly, inhale deeply through your nose so only your belly rises, then exhale slowly through pursed lips.",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1078,Pursed-Lip Breathing ,"Sit comfortably, inhale through your nose for two counts, then exhale through pursed lips for four counts, focusing on full exhalation to train diaphragm efficiency.",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1079,Resistance Breathing with a Straw,"Inhale normally through your nose, then exhale slowly through a small straw to create resistance and strengthen diaphragm control.",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1080,Breath Hold Training,"Inhale deeply through the nose, hold your breath for 5–10 seconds, then exhale slowly and rest. Repeat while gradually increasing the hold time.",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1081,Singing or Humming Practice,Practice sustained humming or singing phrases using deep belly breaths to enhance diaphragmatic control during prolonged exhalation.,Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1082,Sniffing Breaths,"Take three quick, successive inhalations through the nose without exhaling in between, then exhale slowly through the mouth to stimulate the diaphragm's quick engagement.",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1083,Balloon Blowing,"Blow up a balloon using slow, steady breaths to build resistance during exhalation, training diaphragm and intercostal coordination.",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1084,Breath Resistance with a Book,"Lie on your back with a light book on your belly, inhale deeply so the book rises, then slowly exhale and watch it fall, reinforcing visible control of diaphragm movement.",Diaphragm,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1085,Seated Diaphragmatic Breathing,"Sit upright, focus on expanding the belly with each inhale and fully contracting with each exhale",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1086,Pursed-Lip Breathing,Inhale through the nose and exhale slowly through pursed lips to control breath and engage diaphragm,Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1087,Seated Side Stretch with Breathing,"While seated, stretch one arm overhead and lean to the opposite side, focusing on deep breathing",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1088,Side-Lying Diaphragm Stretch,"Lie on one side, place hand on upper rib cage, and practice deep breaths to engage diaphragm",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1089,Diaphragm Expansion Hold,"Sit upright, inhale deeply, hold for a few seconds, then exhale slowly to strengthen diaphragm",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1090,Rib Cage Contraction,"Sit or stand, inhale deeply to expand ribs, then exhale while contracting diaphragm and rib cage",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1091,Diaphragmatic Breathing with Elevation,"Sit upright or lie down with a light weight (such as a small book) on your abdomen, inhale deeply through your nose allowing the weight to rise, then exhale slowly through pursed lips and let it fall.",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1092,Pursed-Lip Breathing with Arm Raises,"Inhale through your nose while raising your arms overhead slowly, exhale through pursed lips as you lower your arms, focusing on controlling breath with your diaphragm.",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1093,Resistance Breathing with Inspiratory Trainer,"Use a respiratory training device or simply inhale through a narrow straw to create inhalation resistance, then exhale normally, helping the diaphragm work harder.",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1094,Box Breathing,"Inhale for 4 seconds, hold for 4 seconds, exhale for 4 seconds, hold again for 4 seconds, repeat while keeping shoulders relaxed and breath deep from the belly.",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1095,Panting Breaths,"Perform short, shallow inhalations and exhalations through the nose in a controlled rhythm to stimulate diaphragm endurance, ideal for training under moderate pain.",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1096,Seated Breath Stacking,"Inhale deeply, then take two or three small “top-up” breaths without exhaling in between, followed by a long, slow exhalation to encourage deeper breath capacity.",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1097,Balloon Resistance While Seated,"Sit upright, inhale deeply, and blow into a balloon slowly until you need to pause. This adds exhalation resistance and strengthens the diaphragm.",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1098,Breath Hold Extensions,"Take a deep diaphragmatic breath, hold for 5–7 seconds, then exhale slowly. Repeat while gradually increasing the breath hold time with each round to build control.",Diaphragm,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1099,None,,Diaphragm,Severe,Strengthen Muscle ,10,3,exercise.jpg,
E1100,Cat-Cow Stretch,"Start on hands and knees, alternate arching and rounding the back to mobilize the spine and gently engage the multifidus",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1101,Bird Dog (No Weight),"Start on hands and knees, extend opposite arm and leg to engage core and multifidus muscles",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1102,Knees-to-Chest Stretch,"Lie on back, bring knees toward chest to stretch lower back and release tension",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1103,Prone Arm and Leg Lifts,"Lie face down with arms and legs extended, then gently lift your right arm and left leg a few inches off the ground, hold for 3–5 seconds, and repeat with the opposite side.",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1104,Bridge Pose (No Weight),"Lie on back with knees bent, lift hips gently to engage lower back and multifidus muscles",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1105,Standing Back Extensions,"Stand with hands on lower back, gently arch backward to activate and strengthen multifidus",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1106,Bird-Dog,"Start on hands and knees, extend your right arm and left leg simultaneously, hold for a few seconds, then switch sides while keeping your core stable.",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1107,Pelvic Tilts,"Lie on your back with knees bent, gently flatten your lower back into the floor by tightening your core, hold briefly, then release.",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1108,Bridge,"Lie on your back, bend your knees, lift your hips until your body forms a straight line from shoulders to knees, then lower slowly.",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1109,Quadruped Arm and Leg Raise,"From a hands-and-knees position, lift just one arm or leg at a time while keeping your spine stable, focusing on control.",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1110,Wall Sits,"Slide down a wall until your thighs are parallel to the floor, hold the position, keeping your lower back flat against the wall.",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1111,Standing March with Core Activation,"Stand tall, tighten your core, and slowly raise one knee at a time as if marching, focusing on stability.",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1112,Side-Lying Leg Lifts,"Lie on one side, keep your spine neutral, and lift the top leg up and down slowly to activate trunk stabilizers.",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1113,Heel Slides,"Lie on your back with knees bent, slowly slide one heel forward to straighten the leg, then return, keeping your lower back steady throughout.",Multifidus,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1114,Child’s Pose with Lower Back Focus,"Start on hands and knees, sit back onto heels with arms extended forward, stretching lower back",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1115,Seated Forward Fold,"Sit with legs extended, reach toward toes to stretch lower back and gently engage the multifidus",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1116,Supine Twist,"Lie on back with knees bent, let knees drop to one side while keeping shoulders flat to engage and stretch lower back",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1117,Bird Dog with Hold,"Extend opposite arm and leg, hold briefly, then switch sides to strengthen multifidus",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1118,Superman (No Weight),"Lie face down, lift chest and legs slightly off the ground, focusing on activating multifidus",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1119,Side Plank (Knees Bent),"Lie on side with knees bent, support upper body on forearm, lift hips slightly to engage multifidus",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1120,Bird-Dog with Resistance,"Start on hands and knees, extend one arm and the opposite leg while holding light ankle or wrist weights, focusing on stability and slow control.",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1121,Bridge with Marching,"Lie on your back, lift into a bridge, then alternate lifting each knee toward your chest while keeping your hips level.",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1122,Modified Plank,"Support yourself on forearms and knees, engage your core, and hold your body in a straight line without sagging.",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1123,Side Plank with Hip Dips,"Begin in a side plank on your forearm, gently lower your hips toward the floor and lift back up slowly to strengthen deep spinal muscles.",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1124,Superman,"Lie face down, lift your arms, chest, and legs off the floor at the same time, hold briefly, then lower down slowly.",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1125,Pelvic Tilts on Stability Ball,"Sit on a stability ball, perform pelvic tilts by gently rocking your pelvis forward and backward while keeping your upper body stable.",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1126,Standing Hip Extension,"Stand tall holding onto a chair or wall, extend one leg straight back while tightening your core, then return to start and repeat.",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1127,Dead Bug,"Lie on your back with arms and legs in the air, lower one arm and the opposite leg toward the floor slowly, then return to starting position while bracing your core.",Multifidus,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1128,None,,Multifidus,Severe,Strengthen Muscle ,10,3,exercise.jpg,
E1129,Chin Tucks,"Sit or stand tall and gently draw your chin backward, creating a “double chin” without tilting your head.",Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1130,Neck Rotations,"Slowly turn your head to the right as far as comfortable, pause, and return to center, then turn to the left.",Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1131,Neck Side Bends,"Tilt your right ear toward your right shoulder without raising the shoulder, then return to center and switch sides.",Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1132,Neck Flexion Stretch,"While sitting, gently lower your chin toward your chest until a stretch is felt along the back of your neck",Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1133,Neck Extension Stretch,"Look up toward the ceiling slowly, only as far as comfortable, hold briefly, then return to center.",Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1134,Shoulder Blade Squeeze,"Sit or stand and gently squeeze your shoulder blades together for 5 seconds, then release.",Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1135,Upper Trapezius Stretch,"Sit upright and place one hand on the opposite side of your head, gently pulling it sideways toward your shoulder.",Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1136,Levator Scapulae Stretch,"Turn your head slightly to the right, then look downward toward your armpit. Gently apply pressure with the right hand to increase the stretch.",Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1137,Wall Neck Alignment,"Stand with your back against a wall, making sure the back of your head touches.",Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1138,Scapular Wall Slides,"Stand with your back against a wall and raise your arms into a ""W"" shape. Slide them upward toward a ""Y"" while keeping them in contact with the wall.",Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1139,Shoulder Rolls,"Slowly roll your shoulders forward 10 times, then backward 10 times to promote circulation and reduce upper body tension affecting the neck.",Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1140,Isometric Neck Hold – Front,Place your palm on your forehead and gently press your head into your hand without movement. Hold for 5 seconds and repeat,Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1141,Isometric Neck Hold – Side,"Place your palm on the side of your head and gently press into your hand, resisting movement. Hold for 5 seconds and repeat",Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1142,Seated Posture Reset,"Sit on the edge of a chair with your spine tall, shoulders relaxed, and ears aligned over your shoulders.",Cervical Muscle,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1143,Chin Tucks with Resistance,Sit or stand upright and press two fingers gently into your chin while tucking it back to create a double chin.,Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1144,Active Neck Rotations,"Slowly turn your head to the right as far as you can comfortably go, hold for 3 seconds, then return to center and turn to the left.",Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1145,Lateral Neck Tilts with Support,"Tilt your right ear toward your right shoulder while keeping your shoulder relaxed, using your opposite hand under the seat to stabilize",Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1146,Upper Trapezius Stretch with Breathing,"Sit tall, gently tilt your head to one side, and add a deep inhale and exhale during the stretch.",Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1147,Neck Flexion with Arm Assist,"Sit down, clasp your hands behind your head, and gently guide your chin down toward your chest.",Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1148,Corner Pec Stretch,"Stand facing a corner, place forearms against each wall, and gently lean in.",Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1149,Wall Chin Tuck Hold,"Stand with your back and head flat against the wall, gently tuck your chin and press the back of your head into the wall for 5 seconds.",Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1150,Scapular Squeeze with Band,"Sit upright holding a light resistance band, pull your shoulder blades back as you stretch the band outward.",Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1151,Neck Isometric – Forward Press,Place your palm on your forehead and press gently as your head pushes forward against the resistance.,Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1152,Neck Isometric – Side Press,Place your hand on the side of your head and push your head sideways into your hand.,Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1153,Seated Thoracic Extension,"Sit in a chair, place your hands behind your head, and arch backward over the top of the chair while looking up.",Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1154,Neck Circles – Controlled Range,"Gently rotate your head in a slow, wide circular motion clockwise for 3 rounds and then counterclockwise.",Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1155,Levator Scapulae Stretch with Towel,Hold a towel in both hands behind your back and gently pull downward with the opposite arm while tilting your head forward and to the side.,Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1156,Shoulder Shrug and Hold,"Slowly raise both shoulders toward your ears, hold for 5 seconds, and slowly release.",Cervical Muscle,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1157,None,,Cervical Muscle,Severe,Strengthen Muscle ,10,3,exercise.jpg,
E1158,Thoracic Extension Over a Foam Roller,"Lie on your back with a foam roller placed horizontally under your upper back. Support your head with your hands and slowly extend over the roller, then return.",Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1159,Thread the Needle,"Start on all fours, slide your right arm under your left arm and rotate your upper body as you reach. Hold the end position for 10 seconds, then return and switch sides.",Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1160,Cat-Cow Stretch,"On hands and knees, alternate between arching your back up (cat) and lowering your chest while lifting your tailbone (cow).",Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1161,Seated Thoracic Rotation,"Sit upright in a chair, cross your arms over your chest, and slowly rotate your upper body to one side, then the other.",Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1162,Wall Angels,"Stand with your back against a wall, raise your arms to shoulder height and bend the elbows like a goalpost. Slowly raise and lower your arms while keeping your back and arms in contact with the wall.",Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1163,Open Book Stretch,"Lie on your side with knees bent, arms extended in front of you. Rotate your top arm open across your body toward the other side while looking at your hand.",Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1164,Child’s Pose with Side Reach,"Begin in child's pose, then walk your hands to one side to stretch the opposite side of your thoracic region.",Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1165,Standing Wall Reach,"Stand about a foot from a wall, reach both arms overhead and push your hands into the wall while slightly arching your upper back.",Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1166,Chest Opener with a Towel,Hold a towel behind your back with both hands and pull slightly downward while lifting your chest.,Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1167,Quadruped Thoracic Rotations,"On hands and knees, place one hand behind your head and rotate your elbow up toward the ceiling.",Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1168,Prone Press-Up,"Lie on your stomach, place hands under shoulders, and press your upper body off the ground, keeping your hips down.",Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1169,Wall Pec Stretch,Place your forearm on a wall at shoulder height and gently turn your body away.,Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1170,Chair Extension Stretch,"Sit in a sturdy chair, clasp your hands behind your head, and gently lean back to extend over the top edge of the chair.",Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1171,Side-Lying Windmill,"Lie on one side with hips and knees bent, stretch your top arm across the floor in a big circle to the other side, rotating your chest open.",Thoracic Region,Low,Strengthen Muscle ,10,3,exercise.jpg,
E1172,Foam Roller Thoracic Mobilization,"Lie on your back with a foam roller placed horizontally under your upper back, knees bent. Support your head and slowly extend your thoracic spine over the roller, then return.",Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1173,Quadruped Thread the Needle,"On all fours, slide one arm under your body while rotating the torso and lowering the shoulder to the floor.",Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1174,Wall Slides with Scapular Focus,"Stand against a wall, arms bent in a goalpost position. Slowly slide arms upward while keeping the back and arms flat against the wall. Lower with control.",Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1175,Modified Cat-Cow with Pause,"On your hands and knees, move into a gentle arch (cat) and dip (cow), pausing for 3 seconds at each extreme.",Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1176,Seated Thoracic Windmill,"Sit on a firm chair, place one hand behind your head and rotate the elbow toward the opposite knee. Return to start.",Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1177,Corner Pec Stretch,"Stand in a corner, place both forearms on the walls, lean forward until you feel a stretch in your chest.",Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1178,Wall-Assisted Open Book,Stand next to a wall and place one arm on it. Rotate your torso away while keeping your hips steady.,Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1179,Child’s Pose with Thoracic Reach,Sit back into child’s pose and reach one arm across the body under the opposite arm.,Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1180,"Prone Arm Raises (I, Y, T)","Lie face down with arms in an ""I"", ""Y"", and ""T"" shape. Lift each position gently off the ground and hold for 5 seconds.",Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1181,Standing Thoracic Extension,Stand with hands behind your head and feet shoulder-width apart. Gently arch your upper back backward without bending at the waist.,Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1182,Doorway Arm Reach,"Stand in a doorway, place one hand high and reach diagonally with the other hand across your body. Slightly rotate your torso toward the reaching side.",Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1183,Side-Lying Arm Opener,Lie on your side with both arms extended forward. Open the top arm in an arc to the opposite side while rotating your chest.,Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1184,Resistance Band Rows,"Use a light resistance band, anchor it at chest height, and pull the band toward you with elbows tucked. Squeeze shoulder blades together.",Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
E1185,Box Shoulder Opener,"Kneel in front of a low box or bench, rest your elbows on it and lower your chest toward the floor while keeping arms bent.",Thoracic Region,Moderate,Strengthen Muscle ,10,3,exercise.jpg,
