Exercise_ID,Exercise,Exercise_Description,Muscle_Involved,Pain_Level,Functional_Goal,Repetition,Set,Image_Link,Video_Link
E514,Heel Slides with Towel Assist,"Lie on your back and loop a towel around your foot, then slowly pull your heel toward your buttocks using your arms.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E515,Standing Hip Abduction,"Stand next to a chair for support and lift one leg out to the side, keeping it straight. Hold for a moment, then lower.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E516,Calf Raises with Chair Support,"Stand behind a chair and raise your heels slowly off the ground, then lower with control.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E517,Step-Ups on Low Platform,"Use a step or platform 4–6 inches high, step up with one leg, bring the other up, then step back down.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E518,Hamstring Curls with Resistance Band,"Attach a resistance band to your ankle and a secure surface, then bend your knee to bring your heel toward your buttocks.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E519,Standing Terminal Knee Extension,"Anchor a resistance band behind the knee, bend slightly, then extend and straighten against the band.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E520,Bridging,"Lie on your back with knees bent, feet flat on the floor, and lift your hips toward the ceiling while tightening your glutes. Hold for a few seconds, then lower slowly.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E521,Foam Rolling the Quads,Lie face down with a foam roller under your thighs and gently roll back and forth for 30–60 seconds.,Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E522,Inner Thigh Lift,"Lie on your side with your bottom leg straight and top leg bent over it. Lift the bottom leg upward, hold for a moment, then lower.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E523,Toe Taps in Sitting,"Sit on a chair, raise your toes while keeping heels down, then reverse by lifting heels while keeping toes down.",Knee,Moderate,Alleviate Pain,10,3,exercise.jpg,
E524,None,,Knee,Severe,Alleviate Pain,10,3,exercise.jpg,
E525,Shoulder Blade Squeezes,"Sit or stand, squeeze shoulder blades together gently to engage deltoids",Deltoids,Low,Alleviate Pain,10,3,exercise.jpg,
E526,Arm Circles,Perform small arm circles to increase mobility and activate deltoids,Deltoids,Low,Alleviate Pain,10,3,exercise.jpg,
E527,Front Arm Raises (No Weight),"Stand with arms at sides, raise arms straight in front to shoulder height",Deltoids,Low,Alleviate Pain,10,3,exercise.jpg,
E528,Lateral Arm Raises (No Weight),Raise arms out to the side to shoulder height for gentle deltoid activation,Deltoids,Low,Alleviate Pain,10,3,exercise.jpg,
E529,Wall Slides,"Stand with back against wall, slide arms up and down the wall while keeping shoulders relaxed",Deltoids,Moderate,Alleviate Pain,10,3,exercise.jpg,
E530,External Rotation with Resistance Band (Light),"Attach band to a fixed point, gently rotate forearm outward to engage deltoids",Deltoids,Moderate,Alleviate Pain,10,3,exercise.jpg,
E531,Dumbbell Front Raise (Light Weight),"Hold light weights, lift arms to shoulder height in front",Deltoids,Moderate,Alleviate Pain,10,3,exercise.jpg,
E532,Dumbbell Lateral Raise (Light Weight),"Hold light weights, raise arms to the side to shoulder height with controlled movement",Deltoids,Moderate,Alleviate Pain,10,3,exercise.jpg,
E533,None,,Deltoids,Severe,Alleviate Pain,10,3,exercise.jpg,
E534,Isometric Biceps Hold,"Bend elbows to 90 degrees, press hands against each other or a soft object to engage biceps without movement",Biceps,Low,Alleviate Pain,10,3,exercise.jpg,
E535,Forearm Supination/Pronation,"Hold a light weight or resistance band, rotate forearm to engage biceps gently",Biceps,Low,Alleviate Pain,10,3,exercise.jpg,
E536,Bicep Curls (No Weight or Light Weight),Hold hands at sides and bend elbows to bring hands toward shoulders,Biceps,Low,Alleviate Pain,10,3,exercise.jpg,
E537,Hammer Curls (No Weight or Light Weight),Curl with palms facing inward to target different parts of the biceps,Biceps,Low,Alleviate Pain,10,3,exercise.jpg,
E538,Resistance Band Curls,"Attach band to a fixed point, hold band in hand and curl arm up to engage biceps",Biceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E539,Slow Supination Curls,"Hold a light weight or band with palm facing down, rotate wrist up as you curl to activate biceps fully",Biceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E540,Dumbbell Curls (Light Weight),"Hold light weights, curl hands toward shoulders while keeping elbows stable",Biceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E541,Concentration Curl (Light Weight),"Sit with elbow on thigh, slowly curl weight up to isolate the biceps",Biceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E542,None,,Biceps,Severe,Alleviate Pain,10,3,exercise.jpg,
E543,Wall Chest Stretch,"Stand facing a wall, place forearm against it, and gently turn away to stretch pectoral muscles",Chest,Low,Alleviate Pain,10,3,exercise.jpg,
E544,Seated Arm Circles,"Sit comfortably, perform slow circles with arms extended to warm up the chest area",Chest,Low,Alleviate Pain,10,3,exercise.jpg,
E545,Open-Book Stretch,"Lie on your side with arms stacked, slowly open the top arm outward and across the body",Chest,Low,Alleviate Pain,10,3,exercise.jpg,
E546,Incline Chest Squeeze (No Weight),"Sit on a chair, clasp hands in front of chest, and squeeze gently without any added resistance",Chest,Low,Alleviate Pain,10,3,exercise.jpg,
E547,Wall Push-ups,"Stand at arm’s length from a wall, perform push-ups with slow controlled movements",Chest,Low,Alleviate Pain,10,3,exercise.jpg,
E548,Chest Fly (No Weight),"Lie on your back with arms extended to sides, bring arms together in a gentle squeezing motion",Chest,Low,Alleviate Pain,10,3,exercise.jpg,
E549,Doorway Chest Stretch,"Stand in a doorway, place arms on each side, and gently lean forward to stretch the chest",Chest,Moderate,Alleviate Pain,10,3,exercise.jpg,
E550,Cat-Cow Chest Expansion,"On hands and knees, perform gentle chest-opening movements",Chest,Moderate,Alleviate Pain,10,3,exercise.jpg,
E551,Bent Arm Wall Stretch,"Bend arm at elbow, place it against a wall, and turn body gently to stretch the pectoral muscles",Chest,Moderate,Alleviate Pain,10,3,exercise.jpg,
E552,Modified Wall Push-Up,Stand close to a wall and perform push-ups with minimal body weight,Chest,Moderate,Alleviate Pain,10,3,exercise.jpg,
E553,Resistance Band Chest Squeeze (Low Resistance),"Hold a resistance band, gently pull to activate the chest without overexertion",Chest,Moderate,Alleviate Pain,10,3,exercise.jpg,
E554,Floor Chest Press (No Weight),"Lie on your back, press hands upwards, mimicking chest press without any weights",Chest,Moderate,Alleviate Pain,10,3,exercise.jpg,
E555,None,,Chest,Severe,Alleviate Pain,10,3,exercise.jpg,
E556,Neck Tilt Stretch,"Tilt head to one side, gently pull with the opposite hand to stretch the side of the neck",Neck,Low,Alleviate Pain,10,3,exercise.jpg,
E557,Side-to-Side Neck Rotation,Slowly rotate head side to side to improve flexibility,Neck,Low,Alleviate Pain,10,3,exercise.jpg,
E558,Shoulder Rolls,"Roll shoulders up, back, and down to reduce neck tension",Neck,Low,Alleviate Pain,10,3,exercise.jpg,
E559,Chin Tucks (No Weight),"Sit or stand, gently tuck chin toward the chest to activate neck flexors",Neck,Low,Alleviate Pain,10,3,exercise.jpg,
E560,Scapular Squeeze,"Squeeze shoulder blades together, engaging the muscles that support the neck",Neck,Low,Alleviate Pain,10,3,exercise.jpg,
E561,Shoulder Shrugs (No Weight),"Raise shoulders toward ears and hold, gently releasing to activate upper trapezius",Neck,Low,Alleviate Pain,10,3,exercise.jpg,
E562,Levator Scapula Stretch,"Place hand behind back, tilt head to opposite side to stretch the neck",Neck,Moderate,Alleviate Pain,10,3,exercise.jpg,
E563,Cat-Cow with Neck Movement,Perform cat-cow while gently lifting and lowering head to engage neck flexors and extensors,Neck,Moderate,Alleviate Pain,10,3,exercise.jpg,
E564,Neck Retraction,"Gently pull head back while keeping chin level, to strengthen deep neck stabilizers",Neck,Moderate,Alleviate Pain,10,3,exercise.jpg,
E565,Isometric Neck Holds,"Press hand gently against forehead or side of head, resisting without moving",Neck,Moderate,Alleviate Pain,10,3,exercise.jpg,
E566,Wall Angels,"Stand with back against a wall, slowly raise arms up and down, keeping contact with the wall to engage neck support",Neck,Moderate,Alleviate Pain,10,3,exercise.jpg,
E567,Resistance Band Rows (Low Resistance),"Use a band, gently pull back while keeping neck aligned for controlled activation",Neck,Moderate,Alleviate Pain,10,3,exercise.jpg,
E568,None,,Neck,Severe,Alleviate Pain,10,3,exercise.jpg,
E569,Overhead Arm Stretch,"Raise one arm overhead, bend elbow, and gently pull with the opposite hand to stretch the triceps",Triceps,Low,Alleviate Pain,10,3,exercise.jpg,
E570,Arm Circles,Perform small forward and backward circles with arms extended to engage triceps gently,Triceps,Low,Alleviate Pain,10,3,exercise.jpg,
E571,Cross-Body Arm Stretch,"Bring one arm across the chest, using the other arm to support and stretch triceps",Triceps,Low,Alleviate Pain,10,3,exercise.jpg,
E572,Wall Push-Ups,"Stand at arm’s length from a wall, perform push-ups with slow controlled movement",Triceps,Low,Alleviate Pain,10,3,exercise.jpg,
E573,Isometric Triceps Hold,"Press hands together behind back and hold, engaging triceps without movement",Triceps,Low,Alleviate Pain,10,3,exercise.jpg,
E574,Triceps Squeeze (No Weight),"Extend arm and gently contract triceps, holding tension without adding any weight",Triceps,Low,Alleviate Pain,10,3,exercise.jpg,
E575,Overhead Triceps Stretch with Resistance Band (Low Resistance),Gently stretch triceps overhead with minimal resistance,Triceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E576,Triceps Extension Stretch,"Hold arm overhead, bending elbow, and gently press down on forearm with the opposite hand",Triceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E577,Seated Arm Extension,"Sit with arms bent, extend one arm at a time to engage triceps",Triceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E578,Modified Wall Push-Up,Stand close to a wall and perform push-ups with reduced body weight,Triceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E579,Resistance Band Triceps Extensions (Low Resistance),Use a light resistance band for controlled triceps extensions,Triceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E580,Chair Dips (No Weight),"Sit on a chair, place hands on the seat, and gently lower body using triceps without full dip",Triceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E581,None,,Triceps,Severe,Alleviate Pain,10,3,exercise.jpg,
E582,Quadriceps Activation,Sit on a chair and tighten the quads to straighten one leg slowly,Quadriceps,Low,Alleviate Pain,10,3,exercise.jpg,
E583,Leg Raises,"Lie on back, lift one leg straight up, keeping knee straight to engage quads",Quadriceps,Low,Alleviate Pain,10,3,exercise.jpg,
E584,Quadriceps Setting (Quad Sets),"Sit or lie down with your leg extended. Tighten the thigh muscle by pushing the back of the knee down into the floor. Hold, then release.",Quadriceps,Low,Alleviate Pain,10,3,exercise.jpg,
E585,Bodyweight Squats,Perform squats while keeping knees aligned with toes,Quadriceps,Low,Alleviate Pain,10,3,exercise.jpg,
E586,Step-Ups,"Step onto a raised platform, lifting with quads",Quadriceps,Low,Alleviate Pain,10,3,exercise.jpg,
E587,Wall Sits,"Sit against a wall, sliding down until knees are at a 90-degree angle, holding to engage quads",Quadriceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E588,Knee Extensions with Resistance Band,"Secure band, extend knee to engage quads",Quadriceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E589,Isometric Quad Contractions (Quad Sets),Sit with your leg extended. Contract the quadriceps without moving the leg (press the knee gently down into the surface).,Quadriceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E590,Lunges (Bodyweight or Light Weight),"Step forward, bending both knees to engage quads",Quadriceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E591,Split Squats,Place one leg behind on an elevated surface and squat with the front leg,Quadriceps,Moderate,Alleviate Pain,10,3,exercise.jpg,
E592,None,,Quadriceps,Severe,Alleviate Pain,10,3,exercise.jpg,
E593,Heel Slides,"Lie on back, slide one heel towards glutes to gently engage hamstrings",Hamstrings,Low,Alleviate Pain,10,3,exercise.jpg,
E594,Leg Curls (No Weight),Stand on one leg and curl opposite leg toward glutes,Hamstrings,Low,Alleviate Pain,10,3,exercise.jpg,
E595,Glute Bridge,"Lie on back, lift hips, squeezing glutes and hamstrings",Hamstrings,Low,Alleviate Pain,10,3,exercise.jpg,
E596,Bodyweight Deadlifts,"Bend at hips, keeping back straight to activate hamstrings",Hamstrings,Low,Alleviate Pain,10,3,exercise.jpg,
E597,Resistance Band Leg Curls,Attach band to a stable point and curl leg towards glutes,Hamstrings,Moderate,Alleviate Pain,10,3,exercise.jpg,
E598,Seated Hamstring Curls,"Sit, use light weights or resistance to curl legs back",Hamstrings,Moderate,Alleviate Pain,10,3,exercise.jpg,
E599,Single-Leg Deadlift,"Stand on one leg, hinge at hips to stretch and engage hamstrings",Hamstrings,Moderate,Alleviate Pain,10,3,exercise.jpg,
E600,Step-Downs,Step down from a platform to engage hamstrings eccentrically,Hamstrings,Moderate,Alleviate Pain,10,3,exercise.jpg,
E601,None,,Hamstrings,Severe,Alleviate Pain,10,3,exercise.jpg,
E602,Seated Calf Stretch with Towel,"Sit with leg extended, use towel to pull toes towards you, activating calf",Calf,Low,Alleviate Pain,10,3,exercise.jpg,
E603,Heel Drops (on flat),"Stand flat on the ground, raise heels, then slowly lower. Start without stairs to reduce intensity.",Calf,Low,Alleviate Pain,10,3,exercise.jpg,
E604,Calf Raises (Bodyweight),Stand and lift heels off ground slowly,Calf,Low,Alleviate Pain,10,3,exercise.jpg,
E605,Toe Taps,"Raise toes off ground, keeping heels planted",Calf,Low,Alleviate Pain,10,3,exercise.jpg,
E606,Eccentric Calf Raise,"Stand on one leg, lift heel and lower slowly, engaging calf",Calf,Moderate,Alleviate Pain,10,3,exercise.jpg,
E607,Heel Slides (Calf Focus),Sit or lie down. Slowly slide the heel toward the body and back.,Calf,Moderate,Alleviate Pain,10,3,exercise.jpg,
E608,Single-Leg Calf Raise,"Stand on one leg, lift heel slowly",Calf,Moderate,Alleviate Pain,10,3,exercise.jpg,
E609,Step-Up Toe Raises,"Stand on low step, lift and lower heels for calf engagement",Calf,Moderate,Alleviate Pain,10,3,exercise.jpg,
E610,None,,Calf,Severe,Alleviate Pain,10,3,exercise.jpg,
E611,Ankle Circles,"Sit comfortably, extend leg, and slowly rotate ankle in circles (both clockwise and counterclockwise)",Ankle,Low,Alleviate Pain,10,3,exercise.jpg,
E612,Toe Point and Flex,"Extend leg, point toes forward, then flex foot back to engage ankle mobility",Ankle,Low,Alleviate Pain,10,3,exercise.jpg,
E613,Heel-to-Toe Rocks,Stand and gently rock from heels to toes to warm up the ankle,Ankle,Low,Alleviate Pain,10,3,exercise.jpg,
E614,Calf Raises (No Weight),"Stand with feet hip-width apart, rise onto toes slowly, then lower back down",Ankle,Low,Alleviate Pain,10,3,exercise.jpg,
E615,Towel Scrunches,"Place a towel on the floor, use toes to scrunch it up, engaging ankle and foot muscles",Ankle,Low,Alleviate Pain,10,3,exercise.jpg,
E616,Seated Ankle Press,"Sit with feet flat, press the ball of foot gently into the floor, holding tension without movement",Ankle,Low,Alleviate Pain,10,3,exercise.jpg,
E617,Ankle Alphabet,"Sit with leg extended, draw letters of the alphabet in the air using your big toe to improve flexibility",Ankle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E618,Standing Calf Stretch,"Stand facing a wall, place one foot back, press heel down to stretch the calf and ankle",Ankle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E619,Heel Raises (Low Resistance),"Use a chair for support, raise heels off the ground and hold briefly, then lower",Ankle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E620,Resistance Band Ankle Flexion,Use a light resistance band to gently pull foot back and forth to engage ankle muscles,Ankle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E621,Seated Ankle Dorsiflexion (With Band),"Secure band around foot, flex ankle against the resistance for gentle strengthening",Ankle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E622,Toe Taps,"Sit and lift toes up and down repeatedly, engaging the front of the ankle and shin",Ankle,Moderate,Alleviate Pain,10,3,exercise.jpg,
E623,None,,Ankle,Severe,Alleviate Pain,10,3,exercise.jpg,
E624,Supine Figure-4 Stretch,"Lie on back, cross one ankle over the opposite knee, gently pull knee toward chest to stretch glutes",Gluteals,Low,Alleviate Pain,10,3,exercise.jpg,
E625,Seated Forward Fold,"Sit with legs extended, reach toward toes to gently stretch the glutes",Gluteals,Low,Alleviate Pain,10,3,exercise.jpg,
E626,Cat-Cow Stretch with Glute Engagement,"Perform the cat-cow stretch on hands and knees, squeezing glutes gently during the “cow” (arched) position",Gluteals,Low,Alleviate Pain,10,3,exercise.jpg,
E627,Standing Glute Squeeze,"Stand upright, gently contract the gluteal muscles and hold for a few seconds before releasing",Gluteals,Low,Alleviate Pain,10,3,exercise.jpg,
E628,Side-Lying Clamshell (No Resistance),"Lie on side with knees bent, open top knee slowly to activate gluteals",Gluteals,Low,Alleviate Pain,10,3,exercise.jpg,
E629,Bridge Pose (No Weight),"Lie on back with knees bent, lift hips slowly while engaging gluteal muscles",Gluteals,Low,Alleviate Pain,10,3,exercise.jpg,
E630,Child’s Pose with Glute Focus,"Start on hands and knees, sit back onto heels to stretch lower back and glutes",Gluteals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E631,Kneeling Hip Flexor Stretch,"Place one leg forward in a lunge position, gently press hips forward to stretch the glutes and hip flexors",Gluteals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E632,Standing Figure-4 Stretch,"Cross one ankle over opposite knee while standing, lower hips slightly to stretch glutes",Gluteals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E633,Wall Glute Squeeze,"Stand with back against wall, gently press glutes into wall, hold, and release",Gluteals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E634,Isometric Glute Contraction,"Lie on back with knees bent, squeeze glutes gently without lifting hips",Gluteals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E635,Side-Lying Leg Raise,"Lie on side, lift top leg slowly to engage gluteals, keeping movement controlled and low resistance",Gluteals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E636,None,,Gluteals,Severe,Alleviate Pain,10,3,exercise.jpg,
E637,Deep Breathing with Ab Engagement,Focus on deep breaths while lightly engaging abs,Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E638,Pelvic Tilts,"Lie on back, gently tilt pelvis to engage lower abs",Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E639,Partial Crunches,"Lie on back, lift head and shoulders off the ground",Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E640,Leg Lifts (Knees Bent),"Lift legs up, keeping knees bent",Abdominals,Low,Alleviate Pain,10,3,exercise.jpg,
E641,Diaphragmatic Breathing,"Focus on deep breathing, keeping abs relaxed",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E642,Heel Slides,"Lie on back, slide heel up and down to engage lower abs",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E643,Dead Bug,"Lie on back, lift one leg and opposite arm, alternating sides",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E644,Bird Dog,"Kneel, extend one arm and opposite leg while engaging abs",Abdominals,Moderate,Alleviate Pain,10,3,exercise.jpg,
E645,None,,Abdominals,Severe,Alleviate Pain,10,3,exercise.jpg,
E646,Supine Trunk Rotation,"Lie on back with knees bent, gently rotate to each side, engaging obliques",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E647,Seated Side Bends,"Sit upright in a chair with feet flat on the floor. Slowly lean to one side, reaching your hand toward the floor while keeping the torso stable.",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E648,Seated Oblique Twists (No Weight),"Sit with feet flat, twist torso side to side",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E649,Standing Side Stretch,"Stand with feet shoulder-width apart. Reach one arm overhead and lean gently to the opposite side, feeling a stretch along the oblique.",Obliques,Low,Alleviate Pain,10,3,exercise.jpg,
E650,Diaphragmatic Breathing with Side Focus,Focus on breathing deeply while gently contracting side muscles,Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E651,Supine Windshield Wipers (Feet on Floor),"Lie on your back with knees bent and feet flat. Gently lower your knees side to side, keeping the movement within a comfortable range.",Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E652,Side Plank (Knees Bent),"Lie on one side, lift hips to engage obliques",Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E653,Standing Side Crunch,Stand and raise one knee toward side to engage obliques,Obliques,Moderate,Alleviate Pain,10,3,exercise.jpg,
E654,None,,Obliques,Severe,Alleviate Pain,10,3,exercise.jpg,
E655,Cat-Cow Stretch,"Start on hands and knees, alternate arching and rounding the back to mobilize the spine and gently engage lower back",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E656,Knees-to-Chest Stretch,"Lie on back, bring knees toward chest, hugging gently to stretch and relieve lower back tension",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E657,Child’s Pose,"Start on hands and knees, sit back onto heels with arms extended forward, gently stretching the lower back",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E658,Pelvic Tilt (Lying Down),"Lie on back, tilt pelvis up and down, activating lower back muscles without lifting hips",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E659,Bridge Pose (No Weight),"Lie on back with knees bent, lift hips gently while engaging lower back and gluteal muscles",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E660,Standing Back Extensions (No Weight),"Stand and place hands on lower back, gently arch backward to activate lower back",Lower Back,Low,Alleviate Pain,10,3,exercise.jpg,
E661,Seated Forward Fold,"Sit with legs extended, reach toward toes to gently stretch the lower back",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E662,Supine Twist,"Lie on back with knees bent, gently let knees fall to one side to stretch the lower back and spine",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E663,Figure-4 Stretch with Lower Back Focus,"Lie on back, cross one ankle over opposite knee, and gently pull knee toward chest to stretch lower back and glutes",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E664,Bird Dog (No Weight),"Start on hands and knees, extend opposite arm and leg to engage core and lower back",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E665,Wall Glute Squeeze,"Stand with back against wall, gently press lower back into the wall while squeezing glutes",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E666,Isometric Back Hold,"Lie on back with knees bent, gently engage lower back muscles by pressing into floor without lifting hips",Lower Back,Moderate,Alleviate Pain,10,3,exercise.jpg,
E667,None,,Lower Back,Severe,Alleviate Pain,10,3,exercise.jpg,
E668,Diaphragmatic Breathing (Supine),"Lie on back with one hand on chest and one on belly, focus on expanding the belly with each breath",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E669,Supine Belly Breathing with Light Object,"Place a light object (e.g., book) on belly, focus on lifting it with each inhale to engage the diaphragm",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E670,Cat-Cow with Breath Focus,"Perform cat-cow stretch on hands and knees, synchronizing movement with deep inhales and exhales to gently engage diaphragm",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E671,Seated Diaphragm Activation,"Sit upright, place hands on belly, inhale deeply to expand the diaphragm, and contract on exhale",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E672,Controlled Exhale Exercise,"Sit and inhale deeply, then exhale slowly while contracting the diaphragm",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E673,Standing Diaphragm Press,"Stand with hands on belly, press gently with hands as you exhale, activating the diaphragm",Diaphragm,Low,Alleviate Pain,10,3,exercise.jpg,
E674,Seated Diaphragmatic Breathing,"Sit upright, focus on expanding the belly with each inhale and fully contracting with each exhale",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E675,Pursed-Lip Breathing,Inhale through nose and exhale slowly through pursed lips to control breath and engage diaphragm,Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E676,Seated Side Stretch with Breathing,"While seated, stretch one arm overhead and lean to the opposite side, focusing on deep breathing",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E677,Side-Lying Diaphragm Stretch,"Lie on one side, place hand on upper rib cage, and practice deep breaths to gently expand the diaphragm",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E678,Diaphragm Expansion Hold,"Sit upright, inhale deeply and hold for a few seconds, then exhale slowly to strengthen the diaphragm",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E679,Rib Cage Contraction,"Sit or stand, inhale deeply to expand ribs, then exhale while gently contracting diaphragm and rib cage",Diaphragm,Moderate,Alleviate Pain,10,3,exercise.jpg,
E680,None,,Diaphragm,Severe,Alleviate Pain,10,3,exercise.jpg,
E681,Cat-Cow Stretch,"Start on hands and knees, alternate arching and rounding the back to gently mobilize the spine",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E682,Bird Dog (No Weight),"Start on hands and knees, extend opposite arm and leg to engage multifidus and core muscles",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E683,Knees-to-Chest Stretch,"Lie on back, bring knees toward chest to stretch lower back and release tension",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E684,Pelvic Tilt (Lying Down),"Lie on back, tilt pelvis up and down, activating multifidus without lifting hips",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E685,Standing Back Extension (No Weight),"Stand with hands on lower back, gently arch backward to activate the multifidus",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E686,Bridge Pose (No Weight),"Lie on back with knees bent, lift hips gently to activate multifidus and glutes",Multifidus,Low,Alleviate Pain,10,3,exercise.jpg,
E687,Seated Forward Fold,"Sit with legs extended, reach toward toes to gently stretch the lower back and multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E688,Supine Twist,"Lie on back with knees bent, let knees drop to one side to stretch and mobilize the lower back and multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E689,Child’s Pose with Side Reach,"From child’s pose, walk hands to each side to gently stretch and mobilize the lower back",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E690,Wall Glute Squeeze,"Stand with back against wall, press lower back into wall while gently engaging multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E691,Bird Dog with Hold,"Extend opposite arm and leg, then hold position briefly to strengthen multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E692,Side Plank (Knees Bent),"Lie on side with knees bent, support upper body on forearm, lift hips slightly to engage multifidus",Multifidus,Moderate,Alleviate Pain,10,3,exercise.jpg,
E693,None,,Multifidus,Severe,Alleviate Pain,10,3,exercise.jpg,
E694,Arm Circles (No Weight),Slowly perform small and large arm circles to engage deltoids,Deltoids,Low,Strengthen Muscle ,10,3,exercise.jpg,
E695,Shoulder Rolls,Slowly roll shoulders forward and backward to warm up the deltoid area,Deltoids,Low,Strengthen Muscle ,10,3,exercise.jpg,
E696,Scapular Retractions,Squeeze shoulder blades together to engage deltoid and upper back,Deltoids,Low,Strengthen Muscle ,10,3,exercise.jpg,
E697,Wall Push-Ups,"Stand facing a wall, place hands on it, and perform push-ups, focusing on shoulder engagement",Deltoids,Low,Strengthen Muscle ,10,3,exercise.jpg,
E698,Side-Lying External Rotation,"Lie on one side with elbow at 90° and rotate arm upward, activating deltoids without strain",Deltoids,Low,Strengthen Muscle ,10,3,exercise.jpg,
E699,Lateral Arm Raises (No Weight),"Lift arms out to the side, focusing on slow and controlled movement",Deltoids,Low,Strengthen Muscle ,10,3,exercise.jpg,
E700,Front Arm Raises with Light Dumbbells,"Stand upright holding light dumbbells at your sides, then slowly lift your arms straight in front of you to shoulder height.",Deltoids,Low,Strengthen Muscle ,10,3,exercise.jpg,
E701,Lateral Arm Raises with Resistance Band,"Stand on the center of a resistance band and grasp the handles. Raise both arms out to the sides until they reach shoulder level, then return slowly.",Deltoids,Low,Strengthen Muscle ,10,3,exercise.jpg,
